id,user_id,event_id,registration_date,status
9eb76c00-478a-4fbd-bec3-4f861322ab71,c029ea2d-2f55-4b11-8d50-7f9289803c42,a9bf4219-948f-4957-9e45-5e4949aaa023,2026-02-27 15:19:21.369,PENDING
393980be-e421-4522-9ea4-1c98a888105c,c029ea2d-2f55-4b11-8d50-7f9289803c42,0cb1256f-a596-4972-9538-58c4d7998883,2026-03-16 15:19:21.369,CONFIRMED
d5ed2979-466a-4af3-8f40-7592329964ec,c029ea2d-2f55-4b11-8d50-7f9289803c42,753d1fa8-d7c2-4240-80b1-7b875fbac6f7,2026-02-23 15:19:21.370,CONFIRMED
621e44ed-1d50-4bdb-a794-5de927545f4f,c029ea2d-2f55-4b11-8d50-7f9289803c42,f01f72af-b8b9-4307-8d0d-ab4268c4eeac,2026-02-19 15:19:21.370,CONFIRMED
8d37e752-5334-4fac-98a7-be8aab8a5196,874cceda-d069-4356-a666-dae3f04f8f0b,17421e06-2d29-46bf-b4cc-96fdd85e0723,2026-02-25 15:19:21.371,CONFIRMED
3c5f9a87-5012-4f1c-8531-30f484e7c8d0,874cceda-d069-4356-a666-dae3f04f8f0b,025164fb-b247-405d-a6ef-87432c7a883d,2026-02-24 15:19:21.371,CONFIRMED
158c4ceb-5952-4506-9b88-99aa577a2df1,874cceda-d069-4356-a666-dae3f04f8f0b,b2f30c04-b73c-4323-84be-b1c906a48557,2026-03-12 15:19:21.372,CONFIRMED
763023a4-c1b2-4d73-8738-65af77007b3e,874cceda-d069-4356-a666-dae3f04f8f0b,eb2d4d28-07e0-4e07-9d91-0a1969555ae9,2026-03-06 15:19:21.372,PENDING
41c729e1-2848-4212-a38f-47ce6a9dc0a5,874cceda-d069-4356-a666-dae3f04f8f0b,ab0a81d1-9e97-44f4-867c-411ba9799bbe,2026-03-08 15:19:21.373,CONFIRMED
768cbdfd-3f7a-479e-a0f3-928fa524b256,874cceda-d069-4356-a666-dae3f04f8f0b,9d6b03e7-6dd6-4592-9eeb-d9e3bd85567d,2026-03-14 15:19:21.374,PENDING
31da5293-753f-4a92-b53e-3795e1f65a7e,874cceda-d069-4356-a666-dae3f04f8f0b,724764e7-ff07-470c-b57a-99c5236e77ee,2026-03-12 15:19:21.374,CONFIRMED
cd846bf3-a689-4605-8df6-f85534dfae85,874cceda-d069-4356-a666-dae3f04f8f0b,4fa771ca-11d2-4a7d-830a-809082703291,2026-03-09 15:19:21.375,CONFIRMED
c8df5864-d065-4abd-8644-36bced747bdb,874cceda-d069-4356-a666-dae3f04f8f0b,f01f72af-b8b9-4307-8d0d-ab4268c4eeac,2026-02-25 15:19:21.375,CONFIRMED
72df3a5e-2879-4227-9e8a-e3c6ce93f2ea,5d877a2c-fecd-4d52-b60c-027c8ce709d2,17421e06-2d29-46bf-b4cc-96fdd85e0723,2026-03-17 15:19:21.376,CONFIRMED
0975ebc6-129b-466b-82b7-3e27da977966,5d877a2c-fecd-4d52-b60c-027c8ce709d2,9d534d4e-dc03-49d5-bc71-56dfe3fd6914,2026-03-17 15:19:21.376,CONFIRMED
ef192f89-f805-4c5c-a884-b7449d225d56,5d877a2c-fecd-4d52-b60c-027c8ce709d2,bf940740-0ebd-4a03-80ec-1067a0607b7e,2026-02-27 15:19:21.377,CONFIRMED
21e9fca3-5503-4b1a-82e8-106122b8c76c,5d877a2c-fecd-4d52-b60c-027c8ce709d2,ab0a81d1-9e97-44f4-867c-411ba9799bbe,2026-03-07 15:19:21.377,CONFIRMED
949a490e-f8ca-4163-a841-5255ab74088f,5d877a2c-fecd-4d52-b60c-027c8ce709d2,18cd5b92-d2c7-44c4-be1e-ee76bddf90f7,2026-03-15 15:19:21.378,CONFIRMED
6c5cbfc6-f6dc-48d2-bc35-8fcc2e08eba8,5d877a2c-fecd-4d52-b60c-027c8ce709d2,724764e7-ff07-470c-b57a-99c5236e77ee,2026-03-06 15:19:21.378,PENDING
852967a7-acce-4915-b12f-c5706c94fc05,5d877a2c-fecd-4d52-b60c-027c8ce709d2,b1ec34d9-b435-41d5-859f-0d3786111920,2026-03-03 15:19:21.379,PENDING
2a141acd-f8da-4b54-9079-50b0707244ca,5d877a2c-fecd-4d52-b60c-027c8ce709d2,7b878734-1d4a-4fa9-bd7a-77c3180bf45a,2026-03-15 15:19:21.379,PENDING
a42a5ecb-f926-44fb-a945-2382e2822e27,dac76df2-ffa2-457e-9a2d-424bcd283830,ebfcf253-670a-4ee8-a549-32498bdca5ff,2026-03-10 15:19:21.379,CONFIRMED
a8d0a70d-cbb3-42a3-ae98-4d5bdf44028c,dac76df2-ffa2-457e-9a2d-424bcd283830,db5552dd-91c6-49c0-bdbb-a6ad72fe9967,2026-03-01 15:19:21.380,CONFIRMED
a4d66a87-7f3c-4bf8-887c-0f0a71d9ead8,dac76df2-ffa2-457e-9a2d-424bcd283830,d6413f44-7949-4eca-9f13-1ad1e6b8395d,2026-03-02 15:19:21.381,PENDING
7e24dea4-b46d-4e9f-a412-d3d5da7fd79e,dac76df2-ffa2-457e-9a2d-424bcd283830,b2f30c04-b73c-4323-84be-b1c906a48557,2026-03-15 15:19:21.381,PENDING
9f9dbfd3-6f61-449a-9701-9de30aa3fc77,dac76df2-ffa2-457e-9a2d-424bcd283830,58ceb069-d55a-487c-b080-855d993b7109,2026-02-27 15:19:21.382,PENDING
144f74f4-5d60-4684-b43f-f0b4eb89ff8d,dac76df2-ffa2-457e-9a2d-424bcd283830,bf940740-0ebd-4a03-80ec-1067a0607b7e,2026-03-14 15:19:21.382,CONFIRMED
681d259f-ee99-4089-a222-f820dd92bc58,dac76df2-ffa2-457e-9a2d-424bcd283830,a9bf4219-948f-4957-9e45-5e4949aaa023,2026-02-18 15:19:21.383,CONFIRMED
93a9fbb8-83dd-44a2-934c-f0b218c8cc6d,dac76df2-ffa2-457e-9a2d-424bcd283830,871cedb9-06fe-4175-a3fa-839a14c53219,2026-03-03 15:19:21.383,CONFIRMED
4af11525-fbe7-4485-b855-30756fd1e957,dac76df2-ffa2-457e-9a2d-424bcd283830,f01f72af-b8b9-4307-8d0d-ab4268c4eeac,2026-02-26 15:19:21.384,PENDING
f490be07-2ee0-48b2-8c4e-283c12ef7e9b,4fac1881-cc71-495d-a004-d77eca388801,076677af-ae78-4f4d-a0a4-fed320324add,2026-02-24 15:19:21.384,CONFIRMED
4731f7e1-a8cf-4970-9d9e-eb82338fed1f,4fac1881-cc71-495d-a004-d77eca388801,d6413f44-7949-4eca-9f13-1ad1e6b8395d,2026-03-02 15:19:21.385,PENDING
50c50863-4b5b-4e00-babc-0b451b7dd1e9,4fac1881-cc71-495d-a004-d77eca388801,359761bb-19e4-4f0e-a4cd-760261b19dc5,2026-03-14 15:19:21.386,CONFIRMED
f81914d1-c0f1-4951-9663-76e84ed95b92,4fac1881-cc71-495d-a004-d77eca388801,4fa771ca-11d2-4a7d-830a-809082703291,2026-03-17 15:19:21.386,CONFIRMED
633de33a-340c-4b63-8767-d9d7b1fdf7fe,4fac1881-cc71-495d-a004-d77eca388801,c477818f-9cc3-47b7-9a8e-f596f39db643,2026-02-17 15:19:21.387,PENDING
7caefe4a-cae2-481e-a77d-9507c1a495cc,4fac1881-cc71-495d-a004-d77eca388801,7b878734-1d4a-4fa9-bd7a-77c3180bf45a,2026-02-20 15:19:21.387,CONFIRMED
191111ff-e41d-4d2f-86e0-d1edde8adbc1,9e9a9a25-204b-4c05-b378-252fb40a0f16,17421e06-2d29-46bf-b4cc-96fdd85e0723,2026-02-27 15:19:21.387,CONFIRMED
9dc2d89c-3edb-4d1d-8590-999a96be4dfc,9e9a9a25-204b-4c05-b378-252fb40a0f16,8ab136db-af7e-4428-a861-1d9c21aad10e,2026-03-05 15:19:21.388,CONFIRMED
84bcf77e-d9ad-4ffb-b21c-4c5415777018,9e9a9a25-204b-4c05-b378-252fb40a0f16,359761bb-19e4-4f0e-a4cd-760261b19dc5,2026-02-22 15:19:21.389,CONFIRMED
3e26d54a-82e2-42e1-9f69-f7fcf43faa66,9e9a9a25-204b-4c05-b378-252fb40a0f16,9cc8f230-8eb7-4baf-91aa-3476c5da3768,2026-03-01 15:19:21.389,CONFIRMED
c65c23d7-330c-482e-baf7-e47d6ed30eb3,9e9a9a25-204b-4c05-b378-252fb40a0f16,9d534d4e-dc03-49d5-bc71-56dfe3fd6914,2026-03-09 15:19:21.390,CONFIRMED
038709f3-81c4-4a67-b7a0-24515be89f6c,9e9a9a25-204b-4c05-b378-252fb40a0f16,67cb0aa5-09e1-40b9-b140-bfca04307b59,2026-02-22 15:19:21.390,CONFIRMED
3068dce2-2c12-4f4f-b5c7-4d8226007260,9e9a9a25-204b-4c05-b378-252fb40a0f16,93824d88-2df8-4304-9bb5-862d5a8e0548,2026-02-23 15:19:21.392,CONFIRMED
f218c11d-3a15-4970-b7b2-e7fcb3c8c08c,9e9a9a25-204b-4c05-b378-252fb40a0f16,a9bf4219-948f-4957-9e45-5e4949aaa023,2026-02-18 15:19:21.393,CONFIRMED
33c34999-1fda-4179-af79-314d50486147,9e9a9a25-204b-4c05-b378-252fb40a0f16,33f7bc74-721f-4500-b374-b89287ea1a83,2026-02-20 15:19:21.393,PENDING
2d9620d6-a2f9-4d39-9fd3-4848435b2a9f,9e9a9a25-204b-4c05-b378-252fb40a0f16,6f381af7-99fb-4d73-907e-001929f58a62,2026-03-09 15:19:21.394,CONFIRMED
3b7c044d-7f60-469a-a2b2-8c9423c44df2,9e9a9a25-204b-4c05-b378-252fb40a0f16,92b3025b-3929-4918-816a-5759ec61a5e9,2026-03-02 15:19:21.395,PENDING
5d847740-d92f-4d61-b857-91e64a7612a4,9e9a9a25-204b-4c05-b378-252fb40a0f16,724764e7-ff07-470c-b57a-99c5236e77ee,2026-03-08 15:19:21.396,CONFIRMED
bf13fd46-9092-4607-8681-33926143e2a3,9e9a9a25-204b-4c05-b378-252fb40a0f16,c477818f-9cc3-47b7-9a8e-f596f39db643,2026-02-19 15:19:21.397,PENDING
e6232e1d-a2cc-4b85-b843-968ab2e65389,a91dac93-377c-48e1-97b0-4eb3b61e53a3,076677af-ae78-4f4d-a0a4-fed320324add,2026-03-14 15:19:21.397,PENDING
31d32f00-c69f-42c3-af72-1711ead69054,a91dac93-377c-48e1-97b0-4eb3b61e53a3,db5552dd-91c6-49c0-bdbb-a6ad72fe9967,2026-02-22 15:19:21.398,CONFIRMED
4b29a55f-75a7-4159-8a91-20fa26226e74,a91dac93-377c-48e1-97b0-4eb3b61e53a3,359761bb-19e4-4f0e-a4cd-760261b19dc5,2026-02-26 15:19:21.398,CONFIRMED
276003b6-2926-43d6-aa30-7ab61fd64ca8,a91dac93-377c-48e1-97b0-4eb3b61e53a3,b2f30c04-b73c-4323-84be-b1c906a48557,2026-03-15 15:19:21.399,PENDING
c50ae1d5-1412-4cc2-8540-9aa9dc0d1bf7,a91dac93-377c-48e1-97b0-4eb3b61e53a3,bf940740-0ebd-4a03-80ec-1067a0607b7e,2026-02-17 15:19:21.400,CONFIRMED
7d591f2f-96e3-4074-9c51-c38a25408fa5,a91dac93-377c-48e1-97b0-4eb3b61e53a3,90ec8d7a-0a80-4ec0-8221-29c4bed09b78,2026-02-20 15:19:21.400,CONFIRMED
c54b9344-b651-4e3f-a07b-8982091d18f4,a91dac93-377c-48e1-97b0-4eb3b61e53a3,871cedb9-06fe-4175-a3fa-839a14c53219,2026-03-08 15:19:21.401,PENDING
18af624a-6ae6-4bc5-a1cb-3030f3705c04,a91dac93-377c-48e1-97b0-4eb3b61e53a3,8ae1627b-fab3-402f-813a-1ba81dfee355,2026-03-12 15:19:21.401,PENDING
96a2d984-5c85-4672-852d-dfc1fddd64e0,a91dac93-377c-48e1-97b0-4eb3b61e53a3,724764e7-ff07-470c-b57a-99c5236e77ee,2026-03-02 15:19:21.402,PENDING
fd2ccc52-8157-4cca-bdf3-3a4405c16371,a91dac93-377c-48e1-97b0-4eb3b61e53a3,f01f72af-b8b9-4307-8d0d-ab4268c4eeac,2026-03-04 15:19:21.403,CONFIRMED
fc275b78-10fd-4f34-9d04-128be322eb33,c73880b0-8c40-4b5c-aae9-8d81004c8326,428b7470-f951-4db9-8ed8-1bb45798c15b,2026-03-07 15:19:21.403,CONFIRMED
6eb68525-5f5d-43de-be43-f1737450a1e2,c73880b0-8c40-4b5c-aae9-8d81004c8326,d6413f44-7949-4eca-9f13-1ad1e6b8395d,2026-02-18 15:19:21.404,CONFIRMED
8c7d07ba-1249-4a35-8ed0-5cc2dd85556b,c73880b0-8c40-4b5c-aae9-8d81004c8326,9cc8f230-8eb7-4baf-91aa-3476c5da3768,2026-03-14 15:19:21.404,PENDING
c485aed3-594f-46a9-bf2c-42d8cfd15ccd,c73880b0-8c40-4b5c-aae9-8d81004c8326,58ceb069-d55a-487c-b080-855d993b7109,2026-02-25 15:19:21.405,CONFIRMED
027f049a-e274-487d-9849-b5ef0d954153,c73880b0-8c40-4b5c-aae9-8d81004c8326,33f7bc74-721f-4500-b374-b89287ea1a83,2026-03-18 15:19:21.405,CONFIRMED
41bd57b6-cf01-4810-808d-ea5f71aca989,c73880b0-8c40-4b5c-aae9-8d81004c8326,9d6b03e7-6dd6-4592-9eeb-d9e3bd85567d,2026-03-12 15:19:21.406,CONFIRMED
d7613c91-7e3d-42c4-9ac9-939fb3aac3ed,c73880b0-8c40-4b5c-aae9-8d81004c8326,eba557ce-e134-4eab-b7e4-dec55e027c6b,2026-02-25 15:19:21.407,PENDING
afad6e35-04d5-490f-971e-10b0d0643d4b,c73880b0-8c40-4b5c-aae9-8d81004c8326,753d1fa8-d7c2-4240-80b1-7b875fbac6f7,2026-02-27 15:19:21.407,CONFIRMED
7ac39fde-7973-45d7-890f-387e35d30034,c73880b0-8c40-4b5c-aae9-8d81004c8326,8ae1627b-fab3-402f-813a-1ba81dfee355,2026-03-04 15:19:21.408,CONFIRMED
498175ab-a2b4-4480-97c6-eff9352979fe,c208b9fc-90ea-44bd-bb94-e769a38d8ab2,428b7470-f951-4db9-8ed8-1bb45798c15b,2026-02-18 15:19:21.408,CONFIRMED
d5d20d43-6926-4e72-98c7-cca40614b915,c208b9fc-90ea-44bd-bb94-e769a38d8ab2,cc09b50f-b2f4-469e-b259-ccf6ecb69a71,2026-02-25 15:19:21.409,PENDING
db24fa0f-14f7-4fbe-91d6-bf05b7b81b7c,c208b9fc-90ea-44bd-bb94-e769a38d8ab2,149dca0c-2d06-402a-a468-0d667c3f9728,2026-03-07 15:19:21.409,PENDING
7435ada7-bae2-44a8-937d-42d9422926c9,c208b9fc-90ea-44bd-bb94-e769a38d8ab2,273915ba-cb64-45ea-8921-f1a49234eb3e,2026-03-11 15:19:21.410,CONFIRMED
8f3262e4-c399-4986-bb7a-b5d9c8143693,c208b9fc-90ea-44bd-bb94-e769a38d8ab2,9d6b03e7-6dd6-4592-9eeb-d9e3bd85567d,2026-02-26 15:19:21.411,CONFIRMED
628781d8-1178-43ff-a6a9-0f13d74ecaf7,c208b9fc-90ea-44bd-bb94-e769a38d8ab2,3e022a2a-06fe-4cfc-a1b5-af39afbc799b,2026-02-23 15:19:21.411,CONFIRMED
d8411923-795a-4b2d-abd5-3bdea342d1c9,c208b9fc-90ea-44bd-bb94-e769a38d8ab2,9009c29d-cd16-4a41-8ca4-87e78cabe5b4,2026-03-06 15:19:21.412,CONFIRMED
ab576156-30d5-4332-a303-c95576dbba7c,c208b9fc-90ea-44bd-bb94-e769a38d8ab2,a418507d-2dda-4574-b28f-a7944c7b99fe,2026-02-17 15:19:21.412,CONFIRMED
24a0785a-9a7f-4f00-bde9-ad35939b7ff2,4a3adbd6-19d6-4408-91ca-63119a4d4218,cc09b50f-b2f4-469e-b259-ccf6ecb69a71,2026-02-23 15:19:21.413,PENDING
96a9849f-6035-48b5-a564-d539bba02007,4a3adbd6-19d6-4408-91ca-63119a4d4218,67cb0aa5-09e1-40b9-b140-bfca04307b59,2026-02-19 15:19:21.414,CONFIRMED
6b1e4592-225e-42cb-ad9c-65b09c809890,4a3adbd6-19d6-4408-91ca-63119a4d4218,93824d88-2df8-4304-9bb5-862d5a8e0548,2026-03-01 15:19:21.414,PENDING
3ddde191-8b86-4c8c-bc50-08479dbb4593,4a3adbd6-19d6-4408-91ca-63119a4d4218,a9bf4219-948f-4957-9e45-5e4949aaa023,2026-03-11 15:19:21.415,PENDING
528c959b-ea72-48e7-a4a1-a8518bdaa244,4a3adbd6-19d6-4408-91ca-63119a4d4218,3e022a2a-06fe-4cfc-a1b5-af39afbc799b,2026-03-01 15:19:21.415,PENDING
902c10b7-698f-459c-9c80-df2477460e36,4a3adbd6-19d6-4408-91ca-63119a4d4218,871cedb9-06fe-4175-a3fa-839a14c53219,2026-02-20 15:19:21.416,CONFIRMED
228218c1-6182-401d-bb2d-111eaaaebf57,4a3adbd6-19d6-4408-91ca-63119a4d4218,b1ec34d9-b435-41d5-859f-0d3786111920,2026-03-02 15:19:21.417,PENDING
